Client,Bush,Well,Work,Timestamp,ДавЛевНас,ДавПравНас,ДавВыход,РасходЛевНас,РасходПравНас,РасходВыход,ТемпРецирк,ДавРецирк,ОбъемВыход,РасходВоды,Плотность
Геологи,12,34,тест,16.12.2024, 13:36:32,248.49,498.66,40.25,500.00,154.04,131.08,326.87,436.78,24.79,178.62,56.09
Геологи,12,34,тест,16.12.2024, 13:36:32,500.00,500.00,63.98,500.00,154.04,131.08,326.87,436.78,396.24,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:32,405.67,500.00,0.00,500.00,0.00,0.00,402.12,500.00,240.52,40.64,99.23
Геологи,12,34,тест,16.12.2024, 13:36:32,309.37,484.42,182.92,500.00,149.64,0.00,402.12,500.00,0.00,500.00,385.35
Геологи,12,34,тест,16.12.2024, 13:36:32,500.00,500.00,405.65,500.00,0.00,0.00,416.22,164.99,326.93,500.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:32,500.00,500.00,405.65,500.00,0.00,0.00,416.22,164.99,326.93,500.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:32,359.36,392.15,500.00,4.63,0.00,435.03,500.00,0.00,124.99,10.88,500.00
Геологи,12,34,тест,16.12.2024, 13:36:32,0.00,500.00,97.28,0.00,320.97,0.00,404.69,0.00,282.49,351.91,110.52
Геологи,12,34,тест,16.12.2024, 13:36:32,0.00,500.00,263.56,408.40,204.81,0.00,500.00,0.00,12.56,500.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:33,0.00,500.00,500.00,345.60,480.22,161.93,500.00,316.21,0.00,33.91,500.00
Геологи,12,34,тест,16.12.2024, 13:36:33,0.00,500.00,500.00,323.79,279.05,269.60,66.86,380.41,123.67,334.16,35.12
Геолог,1,2,тест,16.12.2024, 13:41:50,105.03,500.00,222.19,254.17,44.22,500.00,429.72,500.00,500.00,500.00,382.06
Геолог,1,2,тест,16.12.2024, 13:41:50,0.00,445.96,318.25,338.53,232.78,500.00,0.00,283.59,252.44,384.73,500.00
Геолог,1,2,тест,16.12.2024, 13:41:50,293.26,500.00,500.00,404.28,13.31,500.00,0.00,500.00,252.44,500.00,500.00
Геолог,1,2,тест,16.12.2024, 13:41:50,293.26,500.00,500.00,404.28,13.31,500.00,0.00,500.00,500.00,500.00,500.00
Геолог,1,2,тест,16.12.2024, 13:41:50,293.26,500.00,500.00,404.28,13.31,500.00,0.00,500.00,500.00,446.43,500.00
Геолог,1,2,тест,16.12.2024, 13:41:50,500.00,500.00,500.00,0.00,0.00,100.55,0.00,500.00,500.00,446.43,500.00
Геолог,1,2,тест,16.12.2024, 13:41:50,500.00,500.00,500.00,0.00,0.00,100.55,0.00,500.00,500.00,446.43,500.00
Геолог,1,2,тест,16.12.2024, 13:41:50,248.13,203.17,500.00,485.77,212.64,0.00,10.19,500.00,500.00,73.65,42.12
Геолог,1,2,тест,16.12.2024, 13:41:50,248.13,203.17,500.00,485.77,212.64,0.00,10.19,213.68,500.00,73.65,42.12
Геолог,1,2,тест,16.12.2024, 13:41:50,248.13,203.17,500.00,485.77,212.64,0.00,10.19,213.68,500.00,73.65,42.12
Геолог,1,2,тест,16.12.2024, 13:41:50,500.00,0.00,500.00,500.00,38.69,0.00,8.98,213.68,500.00,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:51,500.00,153.23,283.52,500.00,72.36,143.64,6.24,0.00,0.00,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:51,168.99,214.18,0.00,406.16,0.00,500.00,113.35,0.00,385.05,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:51,168.99,214.18,0.00,406.16,0.00,500.00,113.35,110.33,385.05,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:51,0.00,0.00,0.00,54.37,240.40,500.00,0.00,110.33,500.00,0.00,65.92
Геолог,1,2,тест,16.12.2024, 13:41:51,0.00,0.00,0.00,54.37,240.40,500.00,0.00,110.33,500.00,0.00,65.92
Геолог,1,2,тест,16.12.2024, 13:41:51,0.00,0.00,0.00,54.37,240.40,500.00,0.00,0.00,500.00,0.00,65.92
Геолог,1,2,тест,16.12.2024, 13:41:51,0.00,0.00,0.00,0.00,30.57,422.41,42.35,0.00,183.86,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:51,0.00,0.00,0.00,0.00,30.57,422.41,42.35,0.00,183.86,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:51,0.00,0.00,0.00,0.00,30.57,422.41,42.35,0.00,183.86,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:51,275.45,68.34,79.97,464.23,0.00,213.22,0.00,0.00,0.00,39.28,82.06
Геолог,1,2,тест,16.12.2024, 13:41:51,275.45,68.34,79.97,464.23,0.00,213.22,0.00,81.74,0.00,39.28,82.06
Геолог,1,2,тест,16.12.2024, 13:41:52,0.00,500.00,500.00,157.79,0.00,500.00,458.26,126.74,252.07,359.18,0.00
Геолог,1,2,тест,16.12.2024, 13:41:52,128.88,500.00,500.00,0.00,0.00,500.00,155.92,126.74,0.00,66.61,0.00
Геолог,1,2,тест,16.12.2024, 13:41:52,128.88,500.00,500.00,0.00,0.00,500.00,155.92,242.53,0.00,66.61,0.00
Геолог,1,2,тест,16.12.2024, 13:41:52,128.88,500.00,500.00,0.00,0.00,500.00,155.92,242.53,0.00,66.61,0.00
Геолог,1,2,тест,16.12.2024, 13:41:52,40.18,167.87,231.25,0.00,0.00,500.00,67.96,145.46,0.00,0.00,65.12
Геолог,1,2,тест,16.12.2024, 13:41:52,40.18,167.87,231.25,0.00,0.00,500.00,67.96,145.46,0.00,0.00,65.12
Геолог,1,2,тест,16.12.2024, 13:41:52,0.00,389.44,281.39,0.00,457.83,73.31,0.00,145.46,0.00,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:52,0.00,389.44,281.39,0.00,457.83,73.31,0.00,0.00,0.00,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:52,0.00,389.44,281.39,0.00,457.83,73.31,0.00,0.00,268.80,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:52,0.00,15.64,500.00,0.00,262.73,373.21,487.86,95.35,268.80,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:52,0.00,15.64,500.00,0.00,262.73,373.21,487.86,95.35,401.90,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:53,0.00,500.00,0.00,0.00,45.50,148.84,500.00,500.00,500.00,5.92,159.95
Геолог,1,2,тест,16.12.2024, 13:41:53,131.11,500.00,0.00,129.93,0.00,0.00,454.90,495.84,500.00,0.00,287.99
Геолог,1,2,тест,16.12.2024, 13:41:53,131.11,500.00,0.00,129.93,0.00,0.00,454.90,495.84,500.00,0.00,287.99
Геолог,1,2,тест,16.12.2024, 13:41:53,0.00,454.01,0.00,195.55,338.91,354.21,500.00,495.84,500.00,193.39,0.00
Геолог,1,2,тест,16.12.2024, 13:41:53,0.00,454.01,0.00,195.55,338.91,354.21,500.00,500.00,500.00,193.39,0.00
Геолог,1,2,тест,16.12.2024, 13:41:53,0.00,454.01,0.00,195.55,338.91,354.21,500.00,500.00,500.00,193.39,0.00
Геолог,1,2,тест,16.12.2024, 13:41:53,225.84,259.40,0.00,500.00,500.00,0.00,500.00,423.95,500.00,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:53,225.84,259.40,0.00,500.00,500.00,0.00,500.00,423.95,484.54,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:53,134.34,0.00,461.42,88.20,107.45,0.00,500.00,500.00,484.54,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:53,134.34,0.00,461.42,88.20,107.45,0.00,500.00,500.00,500.00,0.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:53,406.11,0.00,500.00,0.00,199.30,0.00,500.00,276.55,500.00,0.00,12.16
Геолог,1,2,тест,16.12.2024, 13:41:54,105.01,0.00,500.00,326.65,500.00,83.97,500.00,265.54,500.00,90.82,11.49
Геолог,1,2,тест,16.12.2024, 13:41:54,0.00,124.91,500.00,314.66,261.89,333.56,500.00,500.00,500.00,0.00,318.38
Геолог,1,2,тест,16.12.2024, 13:41:54,12.38,500.00,75.40,0.00,500.00,182.54,381.93,500.00,388.23,255.13,0.00
Геолог,1,2,тест,16.12.2024, 13:41:54,12.38,500.00,75.40,0.00,500.00,182.54,381.93,500.00,388.23,255.13,0.00
Геолог,1,2,тест,16.12.2024, 13:41:54,0.00,500.00,0.00,214.78,407.47,466.49,7.54,500.00,77.97,187.63,0.00
Геолог,1,2,тест,16.12.2024, 13:41:54,0.00,500.00,0.00,214.78,407.47,466.49,7.54,87.87,77.97,187.63,0.00
Геолог,1,2,тест,16.12.2024, 13:41:54,211.48,164.73,349.90,351.71,0.00,78.73,266.03,87.87,318.90,474.15,260.08
Геолог,1,2,тест,16.12.2024, 13:41:54,211.48,164.73,349.90,351.71,0.00,78.73,266.03,415.82,318.90,474.15,260.08
Геолог,1,2,тест,16.12.2024, 13:41:54,108.16,253.76,0.00,0.00,0.00,0.00,248.80,415.82,500.00,500.00,238.01
Геолог,1,2,тест,16.12.2024, 13:41:54,108.16,253.76,0.00,0.00,0.00,0.00,248.80,495.82,500.00,500.00,238.01
Геолог,1,2,тест,16.12.2024, 13:41:54,0.00,223.24,0.00,420.54,0.00,0.00,0.00,500.00,500.00,500.00,500.00
Геолог,1,2,тест,16.12.2024, 13:41:55,321.27,500.00,0.00,317.61,0.00,343.84,239.73,500.00,500.00,500.00,485.90
Геолог,1,2,тест,16.12.2024, 13:41:55,0.00,424.06,0.00,500.00,112.05,10.59,295.74,500.00,500.00,141.81,20.08
Геолог,1,2,тест,16.12.2024, 13:41:55,0.00,424.06,0.00,500.00,112.05,10.59,295.74,500.00,500.00,141.81,20.08
Геолог,1,2,тест,16.12.2024, 13:41:55,0.00,106.40,466.71,500.00,0.00,0.00,500.00,500.00,500.00,500.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:55,0.00,106.40,466.71,500.00,0.00,0.00,500.00,500.00,500.00,500.00,0.00
Геолог,1,2,тест,16.12.2024, 13:41:55,170.58,166.83,256.67,500.00,258.51,0.00,107.72,500.00,500.00,130.20,388.63
Геолог,1,2,тест,16.12.2024, 13:41:55,170.58,166.83,256.67,500.00,258.51,0.00,107.72,500.00,500.00,0.00,500.00
Геолог,1,2,тест,16.12.2024, 13:41:55,316.97,463.12,500.00,295.00,0.00,364.73,232.12,500.00,500.00,0.00,500.00
Геолог,1,2,тест,16.12.2024, 13:41:55,446.44,352.32,237.16,296.49,201.92,0.00,0.00,129.53,500.00,414.14,106.90
Геолог,1,2,тест,16.12.2024, 13:41:55,446.44,352.32,237.16,296.49,201.92,0.00,0.00,129.53,300.56,476.54,500.00
Геолог,1,2,тест,16.12.2024, 13:41:55,500.00,444.86,337.41,0.00,0.00,0.00,0.00,185.95,500.00,476.54,500.00
ку,123,24,аыва,16.12.2024, 13:51:34,500.00,0.00,0.00,0.00,500.00,0.00,383.56,500.00,500.00,463.48,0.00
ку,123,24,аыва,16.12.2024, 13:51:34,500.00,324.15,395.18,244.35,500.00,0.00,162.51,500.00,365.63,467.22,216.47
ку,123,24,аыва,16.12.2024, 13:51:34,500.00,324.15,395.18,244.35,500.00,0.00,162.51,500.00,365.63,467.22,216.47
ку,123,24,аыва,16.12.2024, 13:51:34,500.00,153.34,500.00,443.40,500.00,52.31,234.93,69.47,0.00,0.00,178.08
ку,123,24,аыва,16.12.2024, 13:51:34,500.00,153.34,500.00,443.40,500.00,52.31,234.93,69.47,0.00,0.00,178.08
ку,123,24,аыва,16.12.2024, 13:51:34,500.00,153.34,500.00,443.40,500.00,52.31,234.93,0.00,0.00,0.00,500.00
ку,123,24,аыва,16.12.2024, 13:51:35,298.26,32.03,73.94,83.61,500.00,0.00,327.97,0.00,0.00,0.00,500.00
ку,123,24,аыва,16.12.2024, 13:51:35,298.26,32.03,73.94,83.61,500.00,0.00,327.97,0.00,0.00,0.00,500.00
ку,123,24,аыва,16.12.2024, 13:51:35,500.00,289.41,0.00,500.00,245.30,0.00,322.50,0.00,0.00,0.00,468.99
ку,123,24,аыва,16.12.2024, 13:51:35,500.00,289.41,0.00,500.00,245.30,0.00,322.50,0.00,0.00,0.00,468.99
ку,123,24,аыва,16.12.2024, 13:51:35,500.00,289.41,0.00,500.00,245.30,0.00,322.50,0.00,0.00,0.00,468.99
ку,123,24,аыва,16.12.2024, 13:51:35,476.06,500.00,42.41,0.60,29.07,8.02,500.00,216.16,88.01,129.98,417.84
ку,123,24,аыва,16.12.2024, 13:51:35,476.06,500.00,42.41,0.60,29.07,8.02,500.00,216.16,88.01,129.98,417.84
ку,123,24,аыва,16.12.2024, 13:51:35,0.00,486.35,0.00,0.00,0.00,0.00,500.00,0.00,495.05,500.00,500.00
ку,123,24,аыва,16.12.2024, 13:51:35,0.00,486.35,0.00,0.00,0.00,0.00,500.00,0.00,495.05,500.00,500.00
ку,123,24,аыва,16.12.2024, 13:51:35,0.00,486.35,0.00,0.00,0.00,0.00,500.00,0.00,495.05,500.00,500.00
ку,123,24,аыва,16.12.2024, 13:51:35,292.48,124.17,294.32,0.00,0.00,157.69,500.00,200.58,477.58,304.25,274.34
ку,123,24,аыва,16.12.2024, 13:51:35,292.48,124.17,294.32,0.00,0.00,157.69,500.00,200.58,477.58,304.25,274.34
ку,123,24,аыва,16.12.2024, 13:51:35,0.00,411.21,119.34,0.00,23.29,324.45,500.00,500.00,500.00,339.68,500.00
ку,123,24,аыва,16.12.2024, 13:51:36,0.00,411.21,119.34,0.00,23.29,324.45,500.00,500.00,500.00,339.68,500.00
ку,123,24,аыва,16.12.2024, 13:51:36,0.00,411.21,119.34,0.00,23.29,324.45,500.00,500.00,500.00,339.68,500.00
ку,123,24,аыва,16.12.2024, 13:51:36,0.00,0.00,0.00,77.70,0.00,500.00,500.00,500.00,223.51,204.42,500.00
ку,123,24,аыва,16.12.2024, 13:51:36,500.00,500.00,500.00,500.00,500.00,500.00,298.26,298.26,500.00,500.00,500.00,476.06,476.06,0.00,0.00,0.00,292.48,292.48,0.00,0.00,0.00,0.00,0.00,324.15,324.15,153.34,153.34,153.34,32.03,32.03,289.41,289.41,289.41,500.00,500.00,486.35,486.35,486.35,124.17,124.17,411.21,411.21,411.21,0.00,0.00,395.18,395.18,500.00,500.00,500.00,73.94,73.94,0.00,0.00,0.00,42.41,42.41,0.00,0.00,0.00,294.32,294.32,119.34,119.34,119.34,0.00,0.00,244.35,244.35,443.40,443.40,443.40,83.61,83.61,500.00,500.00,500.00,0.60,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.70,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,245.30,245.30,245.30,29.07,29.07,0.00,0.00,0.00,0.00,0.00,23.29,23.29,23.29,0.00,0.00,0.00,0.00,52.31,52.31,52.31,0.00,0.00,0.00,0.00,0.00,8.02,8.02,0.00,0.00,0.00,157.69,157.69,324.45,324.45,324.45,500.00,383.56,162.51,162.51,234.93,234.93,234.93,327.97,327.97,322.50,322.50,322.50,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,69.47,69.47,0.00,0.00,0.00,0.00,0.00,0.00,216.16,216.16,0.00,0.00,0.00,200.58,200.58,500.00,500.00,500.00,500.00,500.00,365.63,365.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.01,88.01,495.05,495.05,495.05,477.58,477.58,500.00,500.00,500.00,223.51,463.48,467.22,467.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.98,129.98,500.00,500.00,500.00,304.25,304.25,339.68,339.68,339.68,204.42,0.00,216.47,216.47,178.08,178.08,500.00,500.00,500.00,468.99,468.99,468.99,417.84,417.84,500.00,500.00,500.00,274.34,274.34,500.00,500.00,500.00,500.00
Геолог,34,34,тест,16.12.2024, 14:00:34,500.00,74.44,345.20,281.88,227.11,0.00,322.63,0.00,500.00,0.00,69.73
Геолог,34,34,тест,16.12.2024, 14:00:35,500.00,0.00,500.00,0.00,500.00,0.00,500.00,93.48,469.57,170.66,8.01
Геолог,34,34,тест,16.12.2024, 14:00:35,500.00,0.00,500.00,224.57,500.00,301.95,500.00,0.00,500.00,316.13,0.00
Геолог,34,34,тест,16.12.2024, 14:00:35,500.00,0.00,210.70,224.57,500.00,301.95,500.00,0.00,500.00,316.13,0.00
Геолог,34,34,тест,16.12.2024, 14:00:35,500.00,0.00,210.70,224.57,500.00,301.95,500.00,0.00,500.00,316.13,0.00
Геолог,34,34,тест,16.12.2024, 14:00:35,82.68,151.83,210.70,0.00,500.00,388.94,500.00,65.51,500.00,0.00,0.00
Геолог,34,34,тест,16.12.2024, 14:00:35,82.68,151.83,0.00,0.00,500.00,388.94,500.00,65.51,500.00,0.00,0.00
Геолог,34,34,тест,16.12.2024, 14:00:35,82.68,151.83,0.00,0.00,500.00,388.94,500.00,65.51,500.00,0.00,0.00
Геолог,34,34,тест,16.12.2024, 14:00:35,11.42,500.00,0.00,130.43,227.50,356.54,500.00,2.77,500.00,372.21,0.00
Геолог,34,34,тест,16.12.2024, 14:00:35,11.42,500.00,466.72,130.43,227.50,356.54,500.00,2.77,500.00,372.21,0.00
Геолог,34,34,тест,16.12.2024, 14:00:35,11.42,500.00,466.72,130.43,227.50,356.54,500.00,2.77,500.00,372.21,0.00
Геолог,34,34,тест,16.12.2024, 14:00:35,0.00,328.84,197.77,166.54,196.58,0.00,331.83,500.00,0.00,0.00,105.08
Геолог,34,34,тест,16.12.2024, 14:00:35,0.00,0.00,197.77,163.65,0.00,0.00,0.00,41.15,456.90,0.00,500.00
Геолог,34,34,тест,16.12.2024, 14:00:35,0.00,0.00,219.74,163.65,0.00,0.00,0.00,41.15,456.90,0.00,500.00
Геолог,34,34,тест,16.12.2024, 14:00:36,0.00,0.00,219.74,163.65,0.00,0.00,0.00,41.15,456.90,0.00,500.00
Геолог,34,34,тест,16.12.2024, 14:00:36,0.00,0.00,219.74,473.38,0.00,370.21,18.72,128.61,310.82,127.29,178.98
Геолог,34,34,тест,16.12.2024, 14:00:36,0.00,0.00,0.00,473.38,0.00,370.21,18.72,128.61,310.82,127.29,178.98
Геолог,34,34,тест,16.12.2024, 14:00:36,0.00,0.00,0.00,473.38,0.00,370.21,18.72,128.61,310.82,127.29,178.98
Геолог,34,34,тест,16.12.2024, 14:00:36,0.00,373.39,0.00,500.00,180.96,500.00,378.55,342.23,0.00,146.24,173.78
Геолог,34,34,тест,16.12.2024, 14:00:36,0.00,373.39,250.76,500.00,180.96,500.00,378.55,342.23,0.00,146.24,173.78
Геолог,34,34,тест,16.12.2024, 14:00:36,0.00,373.39,250.76,500.00,180.96,500.00,378.55,342.23,0.00,146.24,173.78
Геолог,34,34,тест,16.12.2024, 14:00:36,0.00,500.00,250.76,410.32,0.00,345.65,500.00,500.00,0.00,500.00,0.00
Геолог,34,34,тест,16.12.2024, 14:00:36,372.76,291.77,486.99,336.28,0.00,0.00,336.99,500.00,0.00,500.00,62.71
Геолог,34,34,тест,16.12.2024, 14:00:36,271.46,171.49,486.99,423.55,50.36,0.00,500.00,493.67,0.00,500.00,0.00
Геолог,34,34,тест,16.12.2024, 14:00:36,271.46,171.49,71.64,423.55,50.36,0.00,500.00,493.67,0.00,500.00,0.00
Геолог,34,34,тест,16.12.2024, 14:00:37,271.46,171.49,71.64,423.55,50.36,0.00,500.00,493.67,0.00,500.00,0.00
Геолог,34,34,тест,16.12.2024, 14:00:37,25.30,407.80,0.00,324.16,0.00,176.06,94.34,336.64,187.48,500.00,0.00
Геолог,34,34,тест,16.12.2024, 14:00:37,25.30,407.80,0.00,324.16,0.00,176.06,94.34,336.64,187.48,500.00,0.00
Геолог,34,34,тест,16.12.2024, 14:00:37,0.00,3.88,0.00,475.24,0.00,0.00,339.96,500.00,500.00,471.90,262.34
Геолог,34,34,тест,16.12.2024, 14:00:37,0.00,3.88,0.00,475.24,0.00,0.00,339.96,500.00,500.00,471.90,262.34
Геолог,34,34,тест,16.12.2024, 14:00:37,0.00,3.88,0.00,475.24,0.00,0.00,339.96,500.00,500.00,471.90,262.34
Геолог,34,34,тест,16.12.2024, 14:00:37,357.56,0.00,0.00,150.33,364.85,0.00,500.00,83.05,191.48,444.93,385.72
Геолог,34,34,тест,16.12.2024, 14:00:37,357.56,0.00,0.00,150.33,364.85,0.00,500.00,83.05,191.48,444.93,385.72
Геолог,34,34,тест,16.12.2024, 14:00:37,489.88,281.71,346.03,434.36,18.48,58.29,345.70,500.00,418.51,486.66,381.11
Геолог,34,34,тест,16.12.2024, 14:00:37,268.37,0.00,346.03,500.00,306.88,0.00,496.31,68.59,0.00,274.82,8.58
Геолог,34,34,тест,16.12.2024, 14:00:37,268.37,0.00,360.94,500.00,306.88,0.00,496.31,68.59,0.00,274.82,8.58
Геолог,34,34,тест,16.12.2024, 14:00:38,268.37,0.00,360.94,500.00,306.88,0.00,496.31,68.59,114.08,500.00,435.48
Геолог,34,34,тест,16.12.2024, 14:00:38,7.13,30.12,446.23,475.61,0.00,494.52,500.00,333.55,114.08,500.00,435.48
Геолог,34,34,тест,16.12.2024, 14:00:38,7.13,30.12,446.23,475.61,0.00,494.52,500.00,333.55,114.08,500.00,435.48
Геолог,34,34,тест,16.12.2024, 14:00:38,0.00,0.00,500.00,500.00,382.94,181.55,291.47,0.00,251.24,500.00,77.27
Геолог,34,34,тест,16.12.2024, 14:00:38,0.00,0.00,500.00,500.00,382.94,181.55,291.47,0.00,251.24,500.00,77.27
Геолог,34,34,тест,16.12.2024, 14:00:38,63.73,0.00,479.14,359.74,500.00,500.00,500.00,0.00,245.18,500.00,179.55
Геолог,34,34,тест,16.12.2024, 14:00:38,0.00,0.00,500.00,302.20,258.48,500.00,355.39,0.00,0.00,352.45,20.99
Геолог,34,34,тест,16.12.2024, 14:00:38,0.00,0.00,500.00,302.20,258.48,500.00,355.39,0.00,0.00,352.45,20.99
Геолог,34,34,тест,16.12.2024, 14:00:38,0.00,235.79,500.00,139.01,0.00,500.00,500.00,500.00,500.00,465.25,412.39
Геолог,34,34,тест,16.12.2024, 14:00:38,26.46,0.00,17.52,126.77,4.15,500.00,500.00,500.00,500.00,0.00,500.00
Геолог,34,34,тест,16.12.2024, 14:00:38,26.46,0.00,17.52,126.77,4.15,500.00,500.00,500.00,500.00,0.00,500.00
Геолог,34,34,тест,16.12.2024, 14:00:39,0.00,0.00,0.00,0.00,194.94,226.48,324.31,500.00,492.22,0.00,500.00
Геолог,34,34,тест,16.12.2024, 14:00:39,0.00,0.00,0.00,0.00,194.94,226.48,324.31,500.00,492.22,0.00,500.00
Геолог,34,34,тест,16.12.2024, 14:00:39,0.00,149.67,158.94,0.00,11.45,0.00,56.77,265.17,33.60,146.80,500.00
Геолог,34,34,тест,16.12.2024, 14:00:39,0.00,149.67,158.94,0.00,11.45,0.00,56.77,265.17,33.60,146.80,500.00
Геолог,34,34,тест,16.12.2024, 14:00:39,500.00,500.00,500.00,500.00,500.00,82.68,82.68,82.68,11.42,11.42,11.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,372.76,271.46,271.46,271.46,25.30,25.30,0.00,0.00,0.00,357.56,357.56,489.88,268.37,268.37,268.37,7.13,7.13,0.00,0.00,63.73,0.00,0.00,0.00,26.46,26.46,0.00,0.00,0.00,0.00,74.44,0.00,0.00,0.00,0.00,151.83,151.83,151.83,500.00,500.00,500.00,328.84,0.00,0.00,0.00,0.00,0.00,0.00,373.39,373.39,373.39,500.00,291.77,171.49,171.49,171.49,407.80,407.80,3.88,3.88,3.88,0.00,0.00,281.71,0.00,0.00,0.00,30.12,30.12,0.00,0.00,0.00,0.00,0.00,235.79,0.00,0.00,0.00,0.00,149.67,149.67,345.20,500.00,500.00,210.70,210.70,210.70,0.00,0.00,0.00,466.72,466.72,197.77,197.77,219.74,219.74,219.74,0.00,0.00,0.00,250.76,250.76,250.76,486.99,486.99,71.64,71.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,346.03,346.03,360.94,360.94,446.23,446.23,500.00,500.00,479.14,500.00,500.00,500.00,17.52,17.52,0.00,0.00,158.94,158.94,281.88,0.00,224.57,224.57,224.57,0.00,0.00,0.00,130.43,130.43,130.43,166.54,163.65,163.65,163.65,473.38,473.38,473.38,500.00,500.00,500.00,410.32,336.28,423.55,423.55,423.55,324.16,324.16,475.24,475.24,475.24,150.33,150.33,434.36,500.00,500.00,500.00,475.61,475.61,500.00,500.00,359.74,302.20,302.20,139.01,126.77,126.77,0.00,0.00,0.00,0.00,227.11,500.00,500.00,500.00,500.00,500.00,500.00,500.00,227.50,227.50,227.50,196.58,0.00,0.00,0.00,0.00,0.00,0.00,180.96,180.96,180.96,0.00,0.00,50.36,50.36,50.36,0.00,0.00,0.00,0.00,0.00,364.85,364.85,18.48,306.88,306.88,306.88,0.00,0.00,382.94,382.94,500.00,258.48,258.48,0.00,4.15,4.15,194.94,194.94,11.45,11.45,0.00,0.00,301.95,301.95,301.95,388.94,388.94,388.94,356.54,356.54,356.54,0.00,0.00,0.00,0.00,370.21,370.21,370.21,500.00,500.00,500.00,345.65,0.00,0.00,0.00,0.00,176.06,176.06,0.00,0.00,0.00,0.00,0.00,58.29,0.00,0.00,0.00,494.52,494.52,181.55,181.55,500.00,500.00,500.00,500.00,500.00,500.00,226.48,226.48,0.00,0.00,322.63,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,331.83,0.00,0.00,0.00,18.72,18.72,18.72,378.55,378.55,378.55,500.00,336.99,500.00,500.00,500.00,94.34,94.34,339.96,339.96,339.96,500.00,500.00,345.70,496.31,496.31,496.31,500.00,500.00,291.47,291.47,500.00,355.39,355.39,500.00,500.00,500.00,324.31,324.31,56.77,56.77,0.00,93.48,0.00,0.00,0.00,65.51,65.51,65.51,2.77,2.77,2.77,500.00,41.15,41.15,41.15,128.61,128.61,128.61,342.23,342.23,342.23,500.00,500.00,493.67,493.67,493.67,336.64,336.64,500.00,500.00,500.00,83.05,83.05,500.00,68.59,68.59,68.59,333.55,333.55,0.00,0.00,0.00,0.00,0.00,500.00,500.00,500.00,500.00,500.00,265.17,265.17,500.00,469.57,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,0.00,456.90,456.90,456.90,310.82,310.82,310.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,187.48,187.48,500.00,500.00,500.00,191.48,191.48,418.51,0.00,0.00,114.08,114.08,114.08,251.24,251.24,245.18,0.00,0.00,500.00,500.00,500.00,492.22,492.22,33.60,33.60,0.00,170.66,316.13,316.13,316.13,0.00,0.00,0.00,372.21,372.21,372.21,0.00,0.00,0.00,0.00,127.29,127.29,127.29,146.24,146.24,146.24,500.00,500.00,500.00,500.00,500.00,500.00,500.00,471.90,471.90,471.90,444.93,444.93,486.66,274.82,274.82,500.00,500.00,500.00,500.00,500.00,500.00,352.45,352.45,465.25,0.00,0.00,0.00,0.00,146.80,146.80,69.73,8.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.08,500.00,500.00,500.00,178.98,178.98,178.98,173.78,173.78,173.78,0.00,62.71,0.00,0.00,0.00,0.00,0.00,262.34,262.34,262.34,385.72,385.72,381.11,8.58,8.58,435.48,435.48,435.48,77.27,77.27,179.55,20.99,20.99,412.39,500.00,500.00,500.00,500.00,500.00,500.00
Геолог,34,34,тест,16.12.2024, 14:00:39,0.00,414.36,61.94,331.73,0.00,0.00,491.86,500.00,55.35,466.38,171.73
Геолог,34,34,тест,16.12.2024, 14:00:39,0.00,414.36,61.94,331.73,0.00,0.00,491.86,500.00,499.13,500.00,0.00
